RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
234244,234244,2024-09-24 21:06:30.9278574,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,2360,EC2AMAZ-0TD157D,11,,A process has exited,WORKGROUP\EC2AMAZ-0TD157D$,,,PID: 0x15A0,,,,,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0x15A0""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""}]}}"
234245,234245,2024-09-24 21:06:30.9284191,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,2360,EC2AMAZ-0TD157D,11,,A new process has been created,WORKGROUP\EC2AMAZ-0TD157D$,,Parent process: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,PID: 0x7CC,Parent PID: 0x900,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 978 -InterruptEvent 0 -NGENProcess 98c -Pipe 998 -Comment ""NGen Worker Process""",False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0x7CC""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x900""},{""@Name"":""CommandLine"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe -StartupEvent 978 -InterruptEvent 0 -NGENProcess 98c -Pipe 998 -Comment \""NGen Worker Process\""""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\ngen.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
234246,234246,2024-09-24 21:06:30.9816603,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,2360,EC2AMAZ-0TD157D,11,,A new process has been created,WORKGROUP\EC2AMAZ-0TD157D$,,Parent process: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,PID: 0x1950,Parent PID: 0x900,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 970 -InterruptEvent 0 -NGENProcess 968 -Pipe 990 -Comment ""NGen Worker Process""",False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0x1950""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x900""},{""@Name"":""CommandLine"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe -StartupEvent 970 -InterruptEvent 0 -NGENProcess 968 -Pipe 990 -Comment \""NGen Worker Process\""""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\ngen.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
234247,234247,2024-09-24 21:06:30.9901434,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,2360,EC2AMAZ-0TD157D,11,,A process has exited,WORKGROUP\EC2AMAZ-0TD157D$,,,PID: 0x7CC,,,,,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0x7CC""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""}]}}"
234248,234248,2024-09-24 21:06:31.0236929,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,304,EC2AMAZ-0TD157D,11,,A new process has been created,WORKGROUP\EC2AMAZ-0TD157D$,,Parent process: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,PID: 0x136C,Parent PID: 0x900,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 98c -InterruptEvent 0 -NGENProcess 9ac -Pipe 970 -Comment ""NGen Worker Process""",False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0x136C""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x900""},{""@Name"":""CommandLine"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe -StartupEvent 98c -InterruptEvent 0 -NGENProcess 9ac -Pipe 970 -Comment \""NGen Worker Process\""""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\ngen.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
234249,234249,2024-09-24 21:06:31.0238741,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,304,EC2AMAZ-0TD157D,11,,A process has exited,WORKGROUP\EC2AMAZ-0TD157D$,,,PID: 0x1950,,,,,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0x1950""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""}]}}"
234250,234250,2024-09-24 21:06:31.0581521,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,2360,EC2AMAZ-0TD157D,11,,A process has exited,WORKGROUP\EC2AMAZ-0TD157D$,,,PID: 0x136C,,,,,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0x136C""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""}]}}"
234251,234251,2024-09-24 21:06:31.0587580,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,2360,EC2AMAZ-0TD157D,11,,A new process has been created,WORKGROUP\EC2AMAZ-0TD157D$,,Parent process: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,PID: 0x1870,Parent PID: 0x900,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 978 -InterruptEvent 0 -NGENProcess 958 -Pipe 9ac -Comment ""NGen Worker Process""",False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0x1870""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x900""},{""@Name"":""CommandLine"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe -StartupEvent 978 -InterruptEvent 0 -NGENProcess 958 -Pipe 9ac -Comment \""NGen Worker Process\""""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\ngen.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
234252,234252,2024-09-24 21:06:31.1118709,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,5340,EC2AMAZ-0TD157D,11,,A new process has been created,WORKGROUP\EC2AMAZ-0TD157D$,,Parent process: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,PID: 0x1428,Parent PID: 0x900,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 9a8 -InterruptEvent 0 -NGENProcess 9a0 -Pipe 99c -Comment ""NGen Worker Process""",False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0x1428""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x900""},{""@Name"":""CommandLine"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe -StartupEvent 9a8 -InterruptEvent 0 -NGENProcess 9a0 -Pipe 99c -Comment \""NGen Worker Process\""""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\ngen.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
234253,234253,2024-09-24 21:06:31.1376267,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,304,EC2AMAZ-0TD157D,11,,A process has exited,WORKGROUP\EC2AMAZ-0TD157D$,,,PID: 0x1870,,,,,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0x1870""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""}]}}"
234254,234254,2024-09-24 21:06:31.1594694,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,236,EC2AMAZ-0TD157D,11,,A new process has been created,WORKGROUP\EC2AMAZ-0TD157D$,,Parent process: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,PID: 0xCFC,Parent PID: 0x900,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 968 -InterruptEvent 0 -NGENProcess 9c0 -Pipe 9b4 -Comment ""NGen Worker Process""",False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0xCFC""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x900""},{""@Name"":""CommandLine"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe -StartupEvent 968 -InterruptEvent 0 -NGENProcess 9c0 -Pipe 9b4 -Comment \""NGen Worker Process\""""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\ngen.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
234255,234255,2024-09-24 21:06:31.1829610,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,304,EC2AMAZ-0TD157D,11,,A process has exited,WORKGROUP\EC2AMAZ-0TD157D$,,,PID: 0x1428,,,,,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0x1428""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""}]}}"
234256,234256,2024-09-24 21:06:31.2020689,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,304,EC2AMAZ-0TD157D,11,,A process has exited,WORKGROUP\EC2AMAZ-0TD157D$,,,PID: 0xCFC,,,,,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0xCFC""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""}]}}"
234257,234257,2024-09-24 21:06:31.2029754,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,304,EC2AMAZ-0TD157D,11,,A new process has been created,WORKGROUP\EC2AMAZ-0TD157D$,,Parent process: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,PID: 0xBD4,Parent PID: 0x900,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 9c4 -InterruptEvent 0 -NGENProcess 968 -Pipe 9c8 -Comment ""NGen Worker Process""",False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0xBD4""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x900""},{""@Name"":""CommandLine"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe -StartupEvent 9c4 -InterruptEvent 0 -NGENProcess 968 -Pipe 9c8 -Comment \""NGen Worker Process\""""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\ngen.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
234258,234258,2024-09-24 21:06:31.2483076,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,304,EC2AMAZ-0TD157D,11,,A process has exited,WORKGROUP\EC2AMAZ-0TD157D$,,,PID: 0xBD4,,,,,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0xBD4""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""}]}}"
234259,234259,2024-09-24 21:06:31.2488679,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,304,EC2AMAZ-0TD157D,11,,A new process has been created,WORKGROUP\EC2AMAZ-0TD157D$,,Parent process: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,PID: 0x554,Parent PID: 0x900,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 9b0 -InterruptEvent 0 -NGENProcess 9a0 -Pipe 9a8 -Comment ""NGen Worker Process""",False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0x554""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x900""},{""@Name"":""CommandLine"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe -StartupEvent 9b0 -InterruptEvent 0 -NGENProcess 9a0 -Pipe 9a8 -Comment \""NGen Worker Process\""""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\ngen.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
234260,234260,2024-09-24 21:06:31.2914142,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,5340,EC2AMAZ-0TD157D,11,,A new process has been created,WORKGROUP\EC2AMAZ-0TD157D$,,Parent process: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,PID: 0x874,Parent PID: 0x900,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 9a4 -InterruptEvent 0 -NGENProcess 98c -Pipe 994 -Comment ""NGen Worker Process""",False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0x874""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x900""},{""@Name"":""CommandLine"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscorsvw.exe -StartupEvent 9a4 -InterruptEvent 0 -NGENProcess 98c -Pipe 994 -Comment \""NGen Worker Process\""""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\ngen.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
